global_step_index,episode_index,episode_id,task_name,instruction,t_in_episode,picked_left_key,picked_wrist_key,left_img_path,wrist_img_path,samples_per_state,actions_shape,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7
20824,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",0,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000000_left.jpg,../droid_1.0.1_images/ep000073/state_000000_wrist.jpg,50,"(50, 15, 8)",-0.01244399024935409,0.11236972801092666,0.00715429829953033,0.005694756936532412,0.10454651154847984,0.09456722971209447,-0.19530881514444592,0.08796646461292862,0.0036705462516450275,0.02761611404826371,0.02245879561388188,0.047214114100859815,0.02139913517588349,0.030908465762544635,0.058736601550701366,0.017621345714868997
20825,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",1,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000001_left.jpg,../droid_1.0.1_images/ep000073/state_000001_wrist.jpg,50,"(50, 15, 8)",-0.007284390059454765,0.12245453567961999,-0.0020940743220998633,0.0060640162941982675,0.13253130219114703,0.11368807607659784,-0.22348114451258888,0.06701679035746409,0.009973430955557624,0.02566968027985671,0.016684456806947464,0.06021268998269194,0.013017988846552012,0.04514198087242549,0.02721165418390963,0.022014164319458008
20826,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",2,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000002_left.jpg,../droid_1.0.1_images/ep000073/state_000002_wrist.jpg,50,"(50, 15, 8)",0.02255169211067608,0.07539032006784376,0.036818930095013164,-0.03677544239454222,0.11480768236712593,0.13023020098546176,-0.1278260790465188,0.08709386123092318,0.011944326650498435,0.020871017200250315,0.013174639920185638,0.03493140186000013,0.019796592299673205,0.013167063444133074,0.025078629026575747,0.02268465652604817
20827,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",3,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000003_left.jpg,../droid_1.0.1_images/ep000073/state_000003_wrist.jpg,50,"(50, 15, 8)",0.025703259465068136,0.07942979113809066,0.043715491684493686,-0.02084186642162955,0.1327468565711712,0.1038216593629724,-0.12312439405833625,0.08032159036373844,0.01587570464013872,0.02663902269877585,0.028247143046978642,0.07226485518382336,0.03804622046940514,0.038365283465598816,0.06024065872070201,0.018653066587893462
20828,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",4,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000004_left.jpg,../droid_1.0.1_images/ep000073/state_000004_wrist.jpg,50,"(50, 15, 8)",0.010796930082248486,0.12200830936612807,0.010721745583808121,-0.002588761025208481,0.1590825914727288,0.12549725582016982,-0.16857175760401003,0.04473559739518367,0.010534547132586357,0.01812795157281593,0.02564933445270644,0.013243366175576376,0.025013283923884102,0.011171977947807787,0.03808035060142318,0.006127887950752823
20829,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",5,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000005_left.jpg,../droid_1.0.1_images/ep000073/state_000005_wrist.jpg,50,"(50, 15, 8)",0.010764758998877442,0.10527633520584186,0.016843702109546645,-0.002091020562448149,0.14708897921593841,0.12733689240070106,-0.14116680299382559,0.09313947474024152,0.008466242123279262,0.01612152753667668,0.021269331458246884,0.04194829797129624,0.023858883726046203,0.00955695449332257,0.06500166880345128,0.008788815957571614
20830,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",6,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000006_left.jpg,../droid_1.0.1_images/ep000073/state_000006_wrist.jpg,50,"(50, 15, 8)",0.03861840086295656,0.13715324178434035,0.05506022994203053,0.02372439709247084,0.16621395921937396,0.160969822936013,-0.052847292354776844,0.12398806795646956,0.0065400063527851675,0.006242864455423208,0.016393853231690333,0.029478268885586155,0.009112896550177581,0.022148412991885174,0.023908936724722257,0.011359296900306078
20831,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",7,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000007_left.jpg,../droid_1.0.1_images/ep000073/state_000007_wrist.jpg,50,"(50, 15, 8)",0.030943104359894547,0.12690038853436839,0.05195848230917341,-0.007608009131022424,0.14566731100754976,0.16633897683706964,-0.07444507364798035,0.10458473839315512,0.01074371719688799,0.023661628260942286,0.019474614930898783,0.08003512333844309,0.011679703148680463,0.026647228140816877,0.0440084749099872,0.03037559306411509
20832,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",8,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000008_left.jpg,../droid_1.0.1_images/ep000073/state_000008_wrist.jpg,50,"(50, 15, 8)",-0.019004906485034077,0.1683880912060326,-0.010172895261323395,0.08845880810569443,0.129994074325682,0.05596328141341092,-0.20142263145815004,0.08759553465595937,0.00629527406805048,0.01390591758123564,0.024952105287903266,0.0333897144272381,0.00838077995916027,0.011077436676542951,0.05638362210287615,0.01097791943983398
20833,73,ep000073,,"Pick up one pair of scissors, then place them in the clear object",9,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000073/state_000009_left.jpg,../droid_1.0.1_images/ep000073/state_000009_wrist.jpg,50,"(50, 15, 8)",-0.0237981874290038,0.1663610542133758,0.0055620845011903185,0.07641810361269036,0.11806572946563272,0.07410105933613435,-0.16838032300523328,0.0568660746047126,0.004970633779256961,0.012019907608370094,0.012286144657060162,0.027986339274846995,0.019048560824559906,0.018526858043574592,0.05062719904138772,0.004764577796639164
