episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,0,-0.09655290964904423,0.5556840486454367,0.1158801556614043,0.10705037945163254,-0.2369501505672335,0.5164050248026848,0.7194547362326384,0.021188094970464706,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,1,-0.07553065466588732,0.574122997556269,0.1068778374749424,0.1341747709354163,-0.2050410613170564,0.4417601742592454,0.730754003925085,0.0219433739079237,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,2,-0.03909532524037357,0.5844218662755488,0.08601779372608676,0.17081801903903482,-0.1568392769474387,0.3536304081696272,0.7431889230114221,0.01947283588439226,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,3,0.004529337456524396,0.5857245640947818,0.06778318378007431,0.2181408448328973,-0.02770728322181104,0.19748755224174264,0.6808477606196404,0.020025558950901034,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,4,0.04800399521940946,0.5570220887989997,0.05133996658796086,0.2605705654956699,0.12740574411833283,0.07227637468683723,0.5861103945124151,0.02299551429614425,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,5,0.07143083631193636,0.5338956401503084,0.043392005200624584,0.2860237402358651,0.23522270671141154,-0.006146296087741865,0.5017474392935037,0.0210910183262229,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,6,0.08572864377188683,0.4981020113972424,0.050246178125143204,0.3092873030080795,0.31340606273883587,-0.05827439568531512,0.4359226377170087,0.02698790302705765,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,7,0.08641859089910986,0.46644681062561266,0.0536467989511491,0.32512764724648,0.337040231269896,-0.09399670615184308,0.391303825371325,0.036911412512898444,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,8,0.09849088435065745,0.4330163372141719,0.03179114571267383,0.33930744426500803,0.2573342049888373,-0.13844980904054638,0.43484137917411325,0.022569813247561455,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,9,0.11856326102280623,0.3873352920107246,-0.013796926538348075,0.3330719283856153,0.08204271164923904,-0.17398809245759245,0.4630376522752644,0.016356252495467665,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,10,0.026221918554484858,-0.006794077022552525,-0.02568034404399977,0.003209650252223084,0.01549680768084527,-0.014410975063264386,-0.010862380403041771,0.02558508890461922,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,11,0.023061343203187035,-0.0020835157084465594,-0.023503332029610746,-0.0019831248670816315,0.01275643314373498,-0.01544172936797139,-0.014829759287178557,0.02819909655430913,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,12,0.01665436743938925,-0.006258598471641563,-0.017329021815419066,0.0032258597209453566,0.013731182746887227,-0.01206667796111105,-0.009711481177151149,0.022591207056820394,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
ep000002,Put one green sachet in the grey bowl.,Put one green sachet in the grey bowl.,16,212,0,13,0.024036726131439257,-0.00650608855819701,-0.026214138852625968,0.0005387812097072953,0.0030308415976763037,-0.009405189683377668,0.02723303490477802,0.013052726544857026,4,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg
