episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,0,0.16041264042544368,0.0010793888484835756,-0.17411910787305224,-0.02346969898271556,-0.1413357603324651,0.029947344923734742,0.07873432627350097,0.9254296829953194,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,1,0.15529903214055307,0.004907516759276365,-0.166252731078118,-0.027166073400855084,-0.14044427091261746,0.02607341561037302,0.07545452652710682,0.9304382776660324,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,2,0.14103787576019766,0.004080018655478912,-0.15483299578827608,-0.022402131061673103,-0.12805767002502078,0.02284198175251484,0.05471257073330882,0.9318149305565357,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,3,0.1240564967639447,0.006514233650743884,-0.1376635743433236,-0.023146022566139623,-0.12218904187545176,0.014194582681715473,0.047607348527014315,0.9319161191028357,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,4,0.11358934786897901,0.012476869811832825,-0.12533675071415296,-0.02293242690867181,-0.12025932612168788,0.009996909300804213,0.03548657044732573,0.9319335201956034,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,5,0.10034270848566296,0.01857196941697592,-0.11150090559530246,-0.01609233888256545,-0.1027603802965581,-0.0002690930918156642,0.03126194012856487,0.9306894612482787,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,6,0.0817615287573934,0.017219398595452295,-0.09640618193587647,-0.001834469676077366,-0.09429742036771771,-0.0015132454439401588,0.01588303027427196,0.9303069351713061,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,7,0.07492321458852291,0.023818759251952093,-0.08424882375174747,-0.0050015741629599875,-0.08439801981464023,-0.014836249951034719,0.012348208308458397,0.9301733877435923,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,8,0.06103040425699957,0.02835945237028592,-0.07241553621637808,0.008787041183173638,-0.06955614977908131,-0.021420112136334102,-0.0034900090466141176,0.9301285739704371,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,9,0.04696880463844544,0.03974202768069501,-0.05749718788081393,0.008428688814520857,-0.07161729244562975,-0.027862034000933122,-0.005157551188349707,0.9332139903336167,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,10,0.03209807441145185,0.037627581126809084,-0.04244765856394156,0.022425052098393516,-0.05550542502397293,-0.040907866779834046,-0.02020239085206388,0.9337459751114846,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,11,0.020141779737591792,0.03169035019809008,-0.027132512438058698,0.022048746204257008,-0.041544015037059734,-0.04910424745869635,-0.039129854637831474,0.9294962349452377,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,12,0.019853105255007775,0.031101342541337007,-0.01756822634631383,0.02950653809857373,-0.027899680190086373,-0.06192615075665708,-0.04863973128545285,0.8488503341782093,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,13,0.0225243698014021,0.02502930451244112,-0.020569674944877492,0.03700372515738015,-0.024071485712885865,-0.06969238088408114,-0.0410824242356419,0.5092989970636368,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,0,14,0.019414695728540432,0.024838999635279135,-0.010799960023343436,0.05023065163481244,-0.016549338860422314,-0.07345420893838994,-0.04723915995663408,0.49227786788320543,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,0,0.25759991414815187,0.03830377279132602,-0.29300381308588375,-0.013141805208802149,-0.1959801629249751,0.07831127614843847,0.10671106626129157,0.9319448428244591,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,1,0.2622372743104101,0.0382866172285079,-0.2841813918603658,-0.023216810752332173,-0.18521514955371615,0.08128207652926445,0.09451048227727421,0.9325057301023006,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,2,0.24310217208021878,0.04860976622521873,-0.2682807735695838,-0.01867969838368888,-0.1873806084758639,0.06619139040803912,0.08367150294029713,0.9404936063888669,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,3,0.21392192116165165,0.03846529757130146,-0.2427487713290154,-0.013922527088403691,-0.15658417453309892,0.057676999442100585,0.07212844827306275,0.9326500638238192,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,4,0.19518096647667893,0.06297637825727453,-0.21290062933737028,-0.011197387103140333,-0.14382608437001698,0.04715453714054829,0.059480148707330205,0.9356339936767817,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,5,0.16753935918676854,0.05742838173741094,-0.17971725691735735,-0.0022134429511427856,-0.12215051620471473,0.025689135302722432,0.03390061758208274,0.9328580426380635,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,6,0.14212650458681586,0.06272007602369778,-0.14776440318778145,0.005893138058364444,-0.10478249595731493,0.01668202926915885,0.019496053109467004,0.9294647699555755,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,7,0.12143537780362368,0.057271450523436074,-0.13098148141258942,0.008738105002284113,-0.09000522101533415,0.0025645256160498064,0.005659225165188353,0.9344529243015648,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,8,0.11072748691308498,0.06572951797771454,-0.10812861794036616,0.013553548311710406,-0.07884326597350833,-0.012892186328053445,-0.0001872037993073672,0.936781691093266,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,9,0.09506975706827647,0.05963376214885707,-0.09011170919579253,0.02598467194813492,-0.07314007839196912,-0.028614836471259508,-0.016476391390293776,0.9365644753975869,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,10,0.08010640054881579,0.04895278373533485,-0.080823124601066,0.030517885836958913,-0.054804404360651926,-0.046250814053684475,-0.0173847965862155,0.936290884928763,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,11,0.08987458798623094,0.03976255810832974,-0.08184247846192111,0.034641656753182426,-0.04571396576458209,-0.05714183752322188,-0.022931797364413753,0.5160928127481937,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,12,0.08360547210061553,0.035452480752468096,-0.07908311573368298,0.03251154789823296,-0.047939276379406426,-0.0648643817041814,-0.023872793686628313,0.5073038306736947,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,110,110,1,13,0.07687155143386126,0.03821921367841952,-0.06722672412472952,0.04702589604020124,-0.04014660141861437,-0.07229235778898002,-0.03422388698390122,0.45543516584962607,4,images/ep000000/state_000110_left.jpg,images/ep000000/state_000110_wrist.jpg
