episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,0,-0.17665427592831845,-0.43827504365301134,0.2777193888854982,-0.33029821947008364,0.4416231199897527,-0.119912418759197,-0.4444126816056073,0.009416374898672104,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,1,-0.17861864424735302,-0.45308432545351984,0.28302254746603983,-0.33782387569072836,0.4794562541951537,-0.12613154229682677,-0.47843741619670394,0.010052945011496544,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,2,-0.17467687191602582,-0.4704391927882433,0.287326254771054,-0.34439548156717414,0.4870756986124516,-0.1304009854469299,-0.496793130866766,0.012913547599107027,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,3,-0.17957481099838013,-0.4789983655676544,0.29193586427897233,-0.35571897527283425,0.5099729817416667,-0.13136730298060173,-0.5030024760665894,0.010025889887809754,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,4,-0.18497703978782887,-0.482468898427248,0.304293822381437,-0.35222393681904673,0.5151364242905379,-0.13372014224550122,-0.5173436862430871,0.013597881327867508,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,5,-0.1928287913932204,-0.4903483171848357,0.3087886585353615,-0.3505526687796712,0.5067512484236361,-0.1419771371750831,-0.532757148933053,0.018155060663938523,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,6,-0.22873621572530267,-0.49385948904159666,0.33875282779723426,-0.3602719893354773,0.5057413282381893,-0.14269577099442476,-0.5187284301439524,0.013234126977682115,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,7,-0.24538123065307732,-0.5018704337807893,0.35157372110158225,-0.3702283990192413,0.5044214287320377,-0.150062703770101,-0.5228704903315307,0.013030260065495968,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,8,-0.24145805375167723,-0.491082303409338,0.35004090188252945,-0.3622270769648551,0.4967338798757792,-0.14950356266066428,-0.5172811344644428,0.016414146884590388,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,9,-0.24511573973262307,-0.49855069175612926,0.35454518242681043,-0.3612042902659476,0.5026093724591731,-0.15186841556084152,-0.5228795855295658,0.019445780760705474,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,10,-0.23983442172122,-0.4917312149165869,0.3447161866143944,-0.3533461347533464,0.5055806696352958,-0.13886119803819053,-0.5204117551293374,0.0224715149512589,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,11,-0.2397338066809177,-0.4867637888914347,0.3428957136754992,-0.36405254014024135,0.49928143323802954,-0.14450312100815765,-0.5270294925546646,0.025025780835539104,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,12,-0.2367088241307139,-0.4812134487154484,0.3450217153103353,-0.36510682245242587,0.5071778459908962,-0.14570308034479618,-0.5200304701607228,0.026129230610311034,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,13,-0.24664844577842948,-0.4933230261551142,0.357993718860388,-0.36814337916114925,0.5123357352899314,-0.14738214189609883,-0.5324294542979598,0.024609495446741583,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,0,14,-0.24340415050894018,-0.5039650530038774,0.35305280867606426,-0.37503886663731933,0.5096110949606896,-0.14631156317055222,-0.5318406739780903,0.0211808544472754,4,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,0,-0.12205749990403647,-0.2792854433786274,0.27613881413328667,-0.1827452723389268,0.37778635352814205,-0.19572910581123826,-0.2829837504659891,-0.0007024797313213349,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,1,-0.11150932999217505,-0.29213589739179613,0.26604292091655746,-0.16678335708510872,0.3794677541729212,-0.1980971181414723,-0.3001518730278909,-0.0008773249579668046,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,2,-0.12258616068983075,-0.2643758530960679,0.2735763429328205,-0.1780740727828145,0.3840273579306006,-0.19653870001196855,-0.29304393117904665,-0.0018321205344200135,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,3,-0.10630725172281263,-0.27031992750066525,0.262794797647834,-0.1806532249580025,0.3952901198826433,-0.20734141546115276,-0.30962001876688006,0.0025321569616198543,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,4,-0.11189359955865141,-0.2678860874903798,0.27157279822379365,-0.18891092335629456,0.3959701616021394,-0.20903210059463972,-0.3028883238602877,0.0036468995688557627,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,5,-0.12484967522847651,-0.27272245626515157,0.2640936414334776,-0.1691326015425324,0.39387843749725815,-0.21060233733287448,-0.3133206943439245,-0.002179606054723263,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,6,-0.12396162874615191,-0.2693287484532595,0.2726704284725191,-0.1761344251853525,0.4031555269905924,-0.2112910540799498,-0.30819167141661047,0.0030881576312184337,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,7,-0.12944458167335388,-0.2707267393304408,0.27800053291255256,-0.1736947462552786,0.40500067137706286,-0.21619757094755765,-0.31334512654256824,-0.0006155934530496597,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,8,-0.13076777201157808,-0.27676254443567994,0.2724108944911958,-0.17188513347810508,0.38536769648128755,-0.21090435544311997,-0.2964357266973257,0.005679371041238309,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,9,-0.11927261161309477,-0.2796120552958846,0.27556793541902325,-0.1693504034545421,0.39022247089344275,-0.21604318793317673,-0.29371051110956076,0.00942689302495122,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,10,-0.11943681276792284,-0.2786571091721356,0.27724594213050624,-0.17222419863080973,0.3989212511191369,-0.21436822193935506,-0.3032923022396863,0.008276662915170194,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,11,-0.1215868924851119,-0.2761492565014959,0.2704965645882489,-0.16892741839414827,0.4045964410660863,-0.20865191584447024,-0.2955224618122578,0.0116984507445395,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,12,-0.12800242376601695,-0.2876272186160982,0.282447506817043,-0.1735515284177065,0.3988965700087548,-0.21704620946294062,-0.3082808400247991,0.009368670875519515,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,13,-0.11689204572525619,-0.2851960035006702,0.27928758454978486,-0.1627503797120452,0.39313229667901983,-0.21348408859246965,-0.30969857631069425,0.010903095660209656,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,1,14,-0.13056162993061537,-0.2812745043299496,0.28470242171233906,-0.17217341580158474,0.3935794875477552,-0.21525360345613953,-0.30433539661827685,0.006113057522803545,0,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,0,-0.40322903688609596,-0.40472504377931356,0.5873122674517633,-0.17880729476356505,0.9304099895936251,-0.36633973307013507,-0.7553976099516154,0.011701251605361701,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,1,-0.4184135143887102,-0.40608591114351156,0.5941709224598409,-0.15689352933299539,0.9179687046208382,-0.3674030568081438,-0.7568927000051141,0.01049205443635583,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,2,-0.4342711518524885,-0.41454196305352453,0.5988852206337455,-0.15771431322231888,0.9171480577006339,-0.3856607790215015,-0.7492340528320969,0.018295818818449976,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,3,-0.4323999226171672,-0.4185826605746448,0.6126185380911829,-0.14648556283542513,0.9198760916825532,-0.37709895759940143,-0.7601222086564899,0.01630789295169711,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,4,-0.43616864139741657,-0.41590962702047823,0.6181634090350868,-0.14394390788060418,0.9276372210991382,-0.38574795588788385,-0.7642590970647931,0.01922463194131851,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,5,-0.4361105610415339,-0.41868142224365473,0.6205067917225363,-0.15529894849532844,0.9348812812532186,-0.39413101597726335,-0.7741640352309943,0.028439642824709416,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,6,-0.43913745981165764,-0.40658075069725513,0.6247498308250906,-0.15065067815604805,0.9385720327969789,-0.38806011261513823,-0.7704711173228622,0.027187151498526334,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
ep000000,Put the marker in the pot,Put the marker in the pot,159,159,2,7,-0.43574253886085745,-0.4305932888528109,0.6201003094302419,-0.14746105481863014,0.9279728842003345,-0.393386170590043,-0.7824339777974487,0.02605140243512392,2,images/ep000000/state_000159_left.jpg,images/ep000000/state_000159_wrist.jpg
