global_step_index,episode_index,episode_id,task_name,instruction,t_in_episode,picked_left_key,picked_wrist_key,left_img_path,wrist_img_path,samples_per_state,actions_shape,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7
418,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',14,exterior_image_1_left,wrist_image_left,images/ep000002/state_000014_left.jpg,images/ep000002/state_000014_wrist.jpg,50,"(50, 15, 8)",-0.000735290873134462,0.29693796364689307,0.017104595122634746,0.11999445986470718,0.00986260375140507,0.1388461477870261,0.17088038022185498,0.02484266095226884,0.00999076308203844,0.015914386359924537,0.0108521459968944,0.0060119429725241135,0.017369093573361884,0.038366571027216016,0.032270107208324544,0.019756097678960766
419,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',15,exterior_image_1_left,wrist_image_left,images/ep000002/state_000015_left.jpg,images/ep000002/state_000015_wrist.jpg,50,"(50, 15, 8)",0.016655647546266465,0.3057983471110314,0.040664679943229295,0.14221358323394254,0.1050363002140703,0.04529491299133959,0.20840675571296058,0.022162040648151398,0.006895948627920036,0.017751001556623527,0.008782816203466165,0.004612229465515817,0.027483032852446125,0.030742203601243363,0.040345360242052306,0.013612081406891718
420,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',16,exterior_image_1_left,wrist_image_left,images/ep000002/state_000016_left.jpg,images/ep000002/state_000016_wrist.jpg,50,"(50, 15, 8)",0.01660494703010133,0.2881732926614029,0.03605078474527039,0.14410301601752853,0.0846601538947306,0.04771379817830948,0.17241093851595843,0.016694155337277892,0.0048880368417443,0.02313242470693762,0.013803776638827005,0.010770256734343812,0.025745623725293286,0.04170788809650843,0.03632339722358608,0.009275474124452317
421,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',17,exterior_image_1_left,wrist_image_left,images/ep000002/state_000017_left.jpg,images/ep000002/state_000017_wrist.jpg,50,"(50, 15, 8)",0.020223551624813353,0.2756269853403568,0.03604430169597898,0.17167944779501051,0.08637501544072052,-0.017515895304281555,0.13661750148327972,0.02760462774977982,0.006697498582033591,0.017248154605354192,0.007907700080270912,0.00842919022113765,0.03070660201725464,0.032966014073910796,0.02104213440821249,0.029872590887645514
422,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',18,exterior_image_1_left,wrist_image_left,images/ep000002/state_000018_left.jpg,images/ep000002/state_000018_wrist.jpg,50,"(50, 15, 8)",0.0288175018062189,0.26901299102002185,0.043199787845707084,0.1695019391705865,0.05988710524525971,-0.00923046279982026,0.21069197486708408,0.023911409292701486,0.002449926705316935,0.01363502039309615,0.0045276148644806296,0.009657537851643342,0.02616905541912131,0.02433905526627647,0.01794760624723061,0.014683326249045682
423,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',19,exterior_image_1_left,wrist_image_left,images/ep000002/state_000019_left.jpg,images/ep000002/state_000019_wrist.jpg,50,"(50, 15, 8)",0.03119732502839163,0.2793155504664661,0.043598495430487064,0.17776798674476388,0.06418260353655977,-0.0019510468087955378,0.20143241536810247,0.02668634832677114,0.005242346723733735,0.023577978590210602,0.009753535756460605,0.015178287490587843,0.030690306787815584,0.020539617589609017,0.01351248469600412,0.024768886017053057
424,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',20,exterior_image_1_left,wrist_image_left,images/ep000002/state_000020_left.jpg,images/ep000002/state_000020_wrist.jpg,50,"(50, 15, 8)",0.03143267900938872,0.26758045427660715,0.03895017868452495,0.16528842935258575,0.005907824641020004,0.013051785417891416,0.20047164763094852,0.020637233224954244,0.007652750097561368,0.01548447804648786,0.006921786165592675,0.007777624690237367,0.02786106906598013,0.021487038968904946,0.0186180124017104,0.013222955499347967
425,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',21,exterior_image_1_left,wrist_image_left,images/ep000002/state_000021_left.jpg,images/ep000002/state_000021_wrist.jpg,50,"(50, 15, 8)",0.033027002447174464,0.2536108610915939,0.03570131953593968,0.16602816357288847,-0.019842271422979726,0.020758453397806544,0.21587971246949486,0.021186645276685956,0.007064910936014366,0.018433860383932174,0.009679247268779466,0.01496683589315953,0.03046759852471591,0.018928757380295442,0.028952599596551873,0.020668782051270193
426,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',22,exterior_image_1_left,wrist_image_left,images/ep000002/state_000022_left.jpg,images/ep000002/state_000022_wrist.jpg,50,"(50, 15, 8)",0.05219908822561505,0.27653347902991293,0.024341882392087247,0.16226384603809196,-0.058831595380787,0.06014390260920481,0.2642759865719126,0.023040869251230237,0.00800527590068505,0.014344361207429105,0.011798346597337906,0.009072325250011762,0.027527884257309582,0.020319114880565092,0.023769226151835604,0.018681115362407363
427,2,ep000002,b'Put one green sachet in the grey bowl.',b'Put one green sachet in the grey bowl.',23,exterior_image_1_left,wrist_image_left,images/ep000002/state_000023_left.jpg,images/ep000002/state_000023_wrist.jpg,50,"(50, 15, 8)",0.05302766153906169,0.28616748719329765,0.022053734234512467,0.18076241203492494,-0.048648180652154295,0.07712277672770634,0.2322181272551126,0.04689345291824628,0.008268757011790966,0.02396493560629275,0.008194063586669886,0.024428915811029125,0.027585892832201045,0.007642313905105349,0.03142963143838226,0.01233363417436229
