global_step_index,episode_index,episode_id,task_name,instruction,t_in_episode,picked_left_key,picked_wrist_key,left_img_path,wrist_img_path,samples_per_state,actions_shape,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7
348,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',182,exterior_image_1_left,wrist_image_left,images/ep000001/state_000182_left.jpg,images/ep000001/state_000182_wrist.jpg,50,"(50, 15, 8)",0.0026737898093353836,-0.46808277905157686,0.029370837949974995,-0.55265900010161,0.05911920067530551,-0.0723777604858651,0.10506759780094901,0.012738536188052773,0.008026938323871602,0.006049354246455994,0.0008263739543604811,0.01501006218230029,0.01297344921043527,0.022275648824087658,0.007536076008451863,0.002678586400640345
349,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',183,exterior_image_1_left,wrist_image_left,images/ep000001/state_000183_left.jpg,images/ep000001/state_000183_wrist.jpg,50,"(50, 15, 8)",-0.00046949929507586425,-0.48788166873872263,0.03136363661466438,-0.584050814438337,0.0652791418732165,-0.07129963111253579,0.10322812817962149,0.01128940063476634,0.007063560030227411,0.008572602048508902,0.0005490589335988579,0.016440068762290278,0.012327637148766226,0.022628680156400266,0.00978100591621705,0.009673299490881176
350,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',184,exterior_image_1_left,wrist_image_left,images/ep000001/state_000184_left.jpg,images/ep000001/state_000184_wrist.jpg,50,"(50, 15, 8)",-0.008688104564838857,-0.5075458897576464,0.03187590127247752,-0.6208478010770666,0.07776472234331999,-0.05594969511061126,0.10198818464658203,0.010888689978837848,0.004493223916826617,0.006637565151207491,0.0009581323109010302,0.014574016440221658,0.007905179782102817,0.01995365686394109,0.012235540507760476,0.00046783423562728096
351,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',185,exterior_image_1_left,wrist_image_left,images/ep000001/state_000185_left.jpg,images/ep000001/state_000185_wrist.jpg,50,"(50, 15, 8)",-0.012052491801706044,-0.52340306083398,0.03050326990564802,-0.6499346842241377,0.08957053639114597,-0.05819742572828173,0.10869349539425173,0.011959551956450343,0.003669129488957532,0.00691761755941119,0.001404038484815314,0.014108704597853015,0.007572652633664735,0.017384200468986057,0.00670324803241357,0.0002754026277422783
352,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',186,exterior_image_1_left,wrist_image_left,images/ep000001/state_000186_left.jpg,images/ep000001/state_000186_wrist.jpg,50,"(50, 15, 8)",-0.020483197138975947,-0.5400829177693697,0.031217025242546062,-0.680564715974986,0.10218434988409367,-0.03900428473914404,0.10576027839365748,0.010281542491801143,0.003535509784023259,0.012867004557104914,0.0016870553167296477,0.02391027590488263,0.005191527191765305,0.02168723828003522,0.007776204762204938,0.0003148417130044587
353,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',187,exterior_image_1_left,wrist_image_left,images/ep000001/state_000187_left.jpg,images/ep000001/state_000187_wrist.jpg,50,"(50, 15, 8)",-0.03059858225058231,-0.5643011552479488,0.027072378154447106,-0.7339654746648728,0.11291854698653835,-0.020115974247069665,0.10712564203254461,0.012391012687282207,0.0012006665129139457,0.011758846613984299,0.0015708699401251148,0.023941589391020042,0.004109810101426272,0.008742547609027988,0.01165661560904607,0.0006179419096231168
354,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',188,exterior_image_1_left,wrist_image_left,images/ep000001/state_000188_left.jpg,images/ep000001/state_000188_wrist.jpg,50,"(50, 15, 8)",-0.038521012071353646,-0.597854948657193,0.02258121656202712,-0.797912980877896,0.1331334055403459,0.014481722814793384,0.10269891201445608,0.011355946187719705,0.0038312031995074306,0.018163098337693744,0.0021462656995780453,0.03557637307398903,0.005011080075043969,0.013586467951678394,0.018466394990251732,0.0004073391689512437
355,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',189,exterior_image_1_left,wrist_image_left,images/ep000001/state_000189_left.jpg,images/ep000001/state_000189_wrist.jpg,50,"(50, 15, 8)",-0.040268534214989514,-0.5926542433512583,0.020633130166904115,-0.7980571610928283,0.13583131000534726,0.02155472593321209,0.10586296888626627,0.013205017492107155,0.002273182906545462,0.012369795752028144,0.0021213599151159936,0.027155376539454462,0.004479158705558783,0.008446091867380963,0.012303723871341567,0.0003406994524232169
356,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',190,exterior_image_1_left,wrist_image_left,images/ep000001/state_000190_left.jpg,images/ep000001/state_000190_wrist.jpg,50,"(50, 15, 8)",-0.05203177061355872,-0.6201962911915362,0.01878249728774013,-0.858144691198658,0.1586216281844674,0.06747311387028591,0.07836782694626751,0.014235175969753147,0.0029488634047030535,0.012774501588558898,0.0033245479956526764,0.03210192534567194,0.0020616262543190567,0.006971704094951512,0.01603024538404087,0.002347906050975572
357,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',191,exterior_image_1_left,wrist_image_left,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg,50,"(50, 15, 8)",-0.05937925003672156,-0.6234251691058424,0.008389668418554963,-0.8877340992691436,0.1716571437464311,0.10440718017917468,0.076538888613133,0.01480940917063415,0.0031822712909201803,0.016019683709399934,0.0037534400065842833,0.03602564048670596,0.004151209956738667,0.0050285744345476896,0.019589431039173058,0.0005379679224428565
