global_step_index,episode_index,episode_id,task_name,instruction,t_in_episode,picked_left_key,picked_wrist_key,left_img_path,wrist_img_path,samples_per_state,actions_shape,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7
218,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',52,exterior_image_1_left,wrist_image_left,images/ep000001/state_000052_left.jpg,images/ep000001/state_000052_wrist.jpg,50,"(50, 15, 8)",-0.056639366032841046,0.05149884156313164,0.04342653823156331,0.08848383826117702,0.10975631005603251,0.007761592408871207,-0.14860556364856528,0.2158271897443274,0.0006310105216475686,0.004151233843237285,0.00047573024303301624,0.0020407902048799292,0.0008417989794506642,0.0020211765435687473,0.0005110053809277294,0.08926852969927733
219,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',53,exterior_image_1_left,wrist_image_left,images/ep000001/state_000053_left.jpg,images/ep000001/state_000053_wrist.jpg,50,"(50, 15, 8)",-0.0587266586182439,0.048806628714709484,0.0435770459571781,0.09147145550608032,0.11380943274756133,-0.0007957901050114282,-0.15241045456086433,0.3150316187522994,0.0007107066479494383,0.005173788819091205,0.0017687924082619507,0.001607434254784645,0.0008879315890002039,0.0029132190336874928,0.0016513956714931301,0.05310341776769128
220,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',54,exterior_image_1_left,wrist_image_left,images/ep000001/state_000054_left.jpg,images/ep000001/state_000054_wrist.jpg,50,"(50, 15, 8)",-0.0649625037801443,0.04609518182422465,0.047515441041712986,0.09250737994519022,0.11439062569443569,-0.006736383905597415,-0.1510035739585588,0.3738604309036124,0.0008298191034684316,0.004280384315997958,0.001127314570958318,0.0011420393736280515,0.0015762433593653996,0.003929209937801839,0.002114104664063631,0.02591082435059037
221,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',55,exterior_image_1_left,wrist_image_left,images/ep000001/state_000055_left.jpg,images/ep000001/state_000055_wrist.jpg,50,"(50, 15, 8)",-0.06415112966502116,0.04402518061503931,0.04688926159791214,0.09056045805796302,0.11314802927708396,-0.006447603053187332,-0.14930803174438298,0.3684978208929423,0.0007981555158325587,0.013767444945989166,0.0012840507790996777,0.0057611468255555146,0.000666700758994383,0.00597312478996133,0.0043372891738545595,0.05513445081157396
222,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',56,exterior_image_1_left,wrist_image_left,images/ep000001/state_000056_left.jpg,images/ep000001/state_000056_wrist.jpg,50,"(50, 15, 8)",-0.06298011129862352,0.042782675572228986,0.044701416885570194,0.09186773721081085,0.11923074384621818,-0.008399557346234645,-0.1523852631212448,0.39170307151370043,0.0015973184286583281,0.0120931311601109,0.0013756984120494979,0.005362363276435006,0.001539154957044786,0.005075732467591162,0.005525959362307045,0.04221913448699886
223,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',57,exterior_image_1_left,wrist_image_left,images/ep000001/state_000057_left.jpg,images/ep000001/state_000057_wrist.jpg,50,"(50, 15, 8)",-0.06625964644619844,0.038674539127437194,0.046892331540573345,0.08976863399177999,0.12453196036392247,-0.01188005492626759,-0.15553846977847333,0.48577693896966784,0.0008530827574539511,0.010326518277205599,0.0006275713068686388,0.0028957448713402977,0.0010512189000554456,0.006441302674158193,0.004318314690983299,0.03948373940927942
224,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',58,exterior_image_1_left,wrist_image_left,images/ep000001/state_000058_left.jpg,images/ep000001/state_000058_wrist.jpg,50,"(50, 15, 8)",-0.06791356813794085,0.038786666448573544,0.04730084990825476,0.09026844140118277,0.12399268859154591,-0.015380202236991967,-0.15647005084679508,0.44552735588394293,0.001141859701703053,0.010972538918568711,0.0008317047532571658,0.004598995471214367,0.0004939220455870475,0.004645793641884678,0.004255625533805017,0.03663011974852022
225,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',59,exterior_image_1_left,wrist_image_left,images/ep000001/state_000059_left.jpg,images/ep000001/state_000059_wrist.jpg,50,"(50, 15, 8)",-0.06687448257459756,0.0365230543696508,0.04623041402565407,0.09151941310014092,0.1255307377478974,-0.01919370374501272,-0.15428204598437703,0.5404212791562384,0.002704850735428288,0.016736006223954988,0.001989777435395043,0.006699547904560196,0.0016805653869903315,0.006898909438547494,0.006531607320380384,0.05266110264591569
226,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',60,exterior_image_1_left,wrist_image_left,images/ep000001/state_000060_left.jpg,images/ep000001/state_000060_wrist.jpg,50,"(50, 15, 8)",-0.06863479218454298,0.04055227710040447,0.046192263241841384,0.09372873249915778,0.12397289989426932,-0.02044973695834192,-0.1586600730598048,0.4226539094589937,0.000778401257925424,0.005344846768134817,0.0006941609544569974,0.0009327209843573783,0.0007171877759590787,0.004406418087349709,0.0024765291189763976,0.03964866237142328
227,1,ep000001,b'Put the candy bar on the left side of the first shelf',b'Put the candy bar on the left side of the first shelf',61,exterior_image_1_left,wrist_image_left,images/ep000001/state_000061_left.jpg,images/ep000001/state_000061_wrist.jpg,50,"(50, 15, 8)",-0.07148009556091485,0.036765738273722384,0.04955703807100254,0.09122748289386053,0.12719038991239773,-0.019522868770454966,-0.15824183335044123,0.48095970789033105,0.002410726251864252,0.016443790085633004,0.0015901051093112771,0.006776150015467392,0.001393523459951554,0.007189715204367819,0.007492031033927352,0.04418984245770033
