global_step_index,episode_index,episode_id,task_name,instruction,t_in_episode,picked_left_key,picked_wrist_key,left_img_path,wrist_img_path,samples_per_state,actions_shape,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7
3916,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,0,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000000_left.jpg,../droid_1.0.1_images/ep000015/state_000000_wrist.jpg,50,"(50, 15, 8)",-0.015187356771525112,0.0179019925660189,-0.006757504796111406,-0.17322419782604653,0.035088129654941236,0.11174825264278464,-0.10459163559228156,0.03861137687272704,0.007996000480661283,0.03555135802324788,0.020633511260899993,0.02928195503188703,0.01497288995005958,0.018468876630493365,0.05050737057951377,0.01103845789452109
3917,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,1,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000001_left.jpg,../droid_1.0.1_images/ep000015/state_000001_wrist.jpg,50,"(50, 15, 8)",-0.03004790210072121,0.031738287152930936,-0.014852612488681536,-0.17443357165102272,0.030789939220107258,0.1306713387604642,-0.08783699155218622,0.05017397279670596,0.012209747947185379,0.01839022860036939,0.01470172662093633,0.00935853198888949,0.026077196886664232,0.012774878059274138,0.027537696481184554,0.01331143322514241
3918,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,2,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000002_left.jpg,../droid_1.0.1_images/ep000015/state_000002_wrist.jpg,50,"(50, 15, 8)",-0.0184378492581695,0.03394001814805778,-0.0020884412679405442,-0.16678656847495846,0.03510217973695908,0.1264424035082345,-0.06997753852919539,0.0408145525884186,0.01714378031975095,0.019882549523864926,0.01946166203550419,0.015226749819001007,0.022312551300332596,0.020496113671328912,0.03016871825953516,0.0046332522904926066
3919,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,3,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000003_left.jpg,../droid_1.0.1_images/ep000015/state_000003_wrist.jpg,50,"(50, 15, 8)",-0.026486061265869117,0.03966850693813641,-0.015156972356832173,-0.14812083846764368,0.03884301146470077,0.10330321020446206,-0.10231204220454009,0.051515166709743244,0.0158295900262626,0.028347208755348585,0.01894463290209466,0.025566975926667245,0.01651177504680278,0.02286848552491612,0.041040032141666134,0.016536456014684994
3920,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,4,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000004_left.jpg,../droid_1.0.1_images/ep000015/state_000004_wrist.jpg,50,"(50, 15, 8)",-0.024188669794292062,0.017260195586291036,-0.0254805639200903,-0.1836820870934783,0.04253973943650213,0.13446917781653586,-0.12195855891223681,0.033330242075862763,0.0061503393954093905,0.026210634431840105,0.01027856969839472,0.017881614161362136,0.01667273855129812,0.013630611094935527,0.020297253653478176,0.014823614288818437
3921,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,5,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000005_left.jpg,../droid_1.0.1_images/ep000015/state_000005_wrist.jpg,50,"(50, 15, 8)",-0.027735436797598326,0.025400390085764956,-0.02368641415122102,-0.17959123323098936,0.05985925631436009,0.12023801622848167,-0.1207677719522909,0.03231485863566041,0.01346799461279606,0.029105567785672765,0.006193039543131128,0.009137426701767275,0.011487886862814512,0.020061311345190794,0.01647082627281896,0.015448953777583867
3922,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,6,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000006_left.jpg,../droid_1.0.1_images/ep000015/state_000006_wrist.jpg,50,"(50, 15, 8)",-0.02822082984139571,0.0464872881805416,-0.006688112253576021,-0.1395125468382437,0.022127193724084802,0.12095563596178752,-0.09743019370799312,0.03296265996201074,0.00894584072078275,0.01892023156373321,0.015590563950976292,0.024796592155524152,0.040668134553291865,0.019359547216849356,0.032568263161333315,0.012440769886652282
3923,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,7,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000007_left.jpg,../droid_1.0.1_images/ep000015/state_000007_wrist.jpg,50,"(50, 15, 8)",-0.007087379261209098,0.01703798611209722,-0.0019033592833327285,-0.1664461387175282,0.05062723118634979,0.09838619310757904,-0.1006657524494345,0.029025913807576062,0.00933508165964191,0.011963548206212064,0.01723126322211544,0.011119125391437076,0.02672187914426345,0.018804931893320585,0.016899133490994266,0.009778617044277214
3924,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,8,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000008_left.jpg,../droid_1.0.1_images/ep000015/state_000008_wrist.jpg,50,"(50, 15, 8)",-0.02280056602188489,0.021393212534471233,-0.01378677935017505,-0.16617938393639953,0.05328292056596384,0.1219470966819116,-0.086753340437196,0.03378126854772842,0.014759294268742906,0.026374318711845705,0.021324275276242824,0.021306280107621724,0.015023364528639413,0.011391836655571641,0.039708104259318026,0.011617551959809945
3925,15,ep000015,,Take the white plate off of the can and place it on the blue bowl,9,exterior_1_left,wrist_left,../droid_1.0.1_images/ep000015/state_000009_left.jpg,../droid_1.0.1_images/ep000015/state_000009_wrist.jpg,50,"(50, 15, 8)",-0.03459277480199488,0.04182275646017762,-0.01181386420417212,-0.14671194810568677,0.04365281535117037,0.11337749796517803,-0.07288388112185919,0.035107872677421575,0.01522970282193449,0.03661311546807141,0.019870095813001244,0.022217289476112276,0.03134441941128399,0.0144926771787335,0.05319771940520771,0.02288646529185699
