episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,0,-0.16272683869317173,-0.21136980442741515,0.09351429191112537,0.3129266365109683,-0.11735370383772248,-0.3251667426653504,0.31271774760252247,0.9132225780476332,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,1,-0.17537116427433486,-0.1750823673292995,0.09785711073100578,0.32768566555738443,-0.12429665444514149,-0.33451202473092073,0.3074565322135687,0.9194402507017851,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,2,-0.18598877691653365,-0.1340187934187651,0.10123457412529002,0.3732695641686917,-0.1347280100554228,-0.3319246075356304,0.3107701268624663,0.9234413697754741,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,3,-0.19765399508565662,-0.09080130578523882,0.1058813742551209,0.40184993527340895,-0.13268749925458423,-0.33420856342422955,0.29819200299137827,0.9263136823450328,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,4,-0.20164629084923857,-0.024200036060750496,0.10561058170676252,0.43663914844822893,-0.15491677270561455,-0.32635223103222244,0.273336253458798,0.9283422206937075,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,5,-0.2047515387239754,0.023789885408520672,0.1143986136125924,0.48267793809950355,-0.16543879283231494,-0.31303078673750157,0.27018405399072165,0.9262698220564127,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,6,-0.2165663839809298,0.08544482201296089,0.11645343549186005,0.5154062917319536,-0.16509213892415164,-0.303765348540157,0.24596434414035095,0.9277393800963164,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,7,-0.21750711301654574,0.13463525789451591,0.11711288871455205,0.5389445947398545,-0.18556508142185207,-0.29523414628589145,0.23133828484499463,0.9305774864081741,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,8,-0.21616198061078784,0.193962381491661,0.1146372312039734,0.5857207100348473,-0.19702830026727913,-0.2730952397716343,0.20617338774782423,0.9268075277414919,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,9,-0.20909919882115718,0.25921783012425903,0.11837320792484296,0.6060521030250788,-0.20875614689308403,-0.26375510640689726,0.19582153651738166,0.9286487659717799,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,10,-0.20603888765299316,0.3177565478017329,0.11349819504046454,0.6301142386108042,-0.21740598910459874,-0.2507906387032866,0.17634158403527744,0.9288044223221541,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,11,-0.19513403094589704,0.36753870998114346,0.1081604603867532,0.6659432173900605,-0.22093049023139472,-0.2410054157536327,0.16677914249312875,0.9289194363942147,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,111,69,0,12,-0.17449626144132013,0.4018496481247543,0.10597197637277855,0.7014017379949092,-0.23097431384444234,-0.2432220484783053,0.15494093973279,0.93296763376683,4,images/ep000001/state_000111_left.jpg,images/ep000001/state_000111_wrist.jpg
