episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,0,-0.07488866701468821,0.019108197937846128,0.05289130108076345,0.0821864907135964,0.14205344323080782,-0.017093487202733737,-0.15789062590450054,0.8350399449845552,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,1,-0.07925508447587487,0.023880444281101143,0.052780689661502955,0.08362769714784635,0.15175319673943521,-0.016559465512514082,-0.15611946984004976,0.8565821402742864,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,2,-0.07842322911852595,0.029987074674367897,0.05382437483310709,0.08197145877408996,0.14842726285851005,-0.029153538798600387,-0.15975268936499953,0.880235827067256,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,3,-0.08324657056906815,0.028676502170562723,0.05138974973034871,0.07920733399063351,0.15666836274355656,-0.036778569706201525,-0.1561535322483778,0.8958496130737067,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,4,-0.08416918997699019,0.03032268623113632,0.055738224512815626,0.08792166748565433,0.14762173311841487,-0.04248333022952078,-0.15369956756672265,0.9009346652855874,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,5,-0.07991377832609414,0.023449117808282294,0.05617816235739004,0.07794227728927139,0.14633106530237205,-0.04921861102569103,-0.15815287078118323,0.901168984110117,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,6,-0.07169727021059391,0.009937377783536872,0.054957861750304815,0.07134728053390982,0.14258616957271097,-0.06398481197848915,-0.1444749412966967,0.8976214257112742,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,7,-0.067166759550631,-0.020831639734983476,0.048329607180416734,0.06065108300864697,0.13555236162769801,-0.0827469508522749,-0.121633287701577,0.9047439551893474,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,8,-0.05353827961200475,-0.06518233197695023,0.03853502736675751,0.04425151209932565,0.1254673514117003,-0.09671475212812419,-0.09230814002075793,0.9052192672301531,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,71,29,0,9,-0.03852283429753778,-0.12577095191869148,0.02979555136615053,0.013549034282445915,0.10712658690136678,-0.12205665762972828,-0.0607042885576784,0.909095003087461,3,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
