episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,0,0.00764392352974419,-0.6018688969997763,0.0350131768521072,-0.7897101110417545,0.06992621466338633,-0.06434132050588726,0.206593550229609,0.0033572786412835124,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,1,-0.0020137708886265315,-0.6411750100570321,0.03299474522268786,-0.8318516006768345,0.07690533852320913,-0.059853720660626886,0.21987521441930535,0.006927541890621186,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,2,-0.001616438639879203,-0.6657577128741146,0.03606694671171917,-0.8892315297845304,0.10405934190863375,-0.04767610706239933,0.24429992289990188,0.008095918002963066,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,3,-0.017815298194467977,-0.6867878079941869,0.032650798667669456,-0.930329457926929,0.12613582386070488,-0.019449524902999338,0.24146516367697712,0.006870064650982619,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,4,-0.03621019975531098,-0.7000420270841717,0.02936745902812493,-0.9604688105930685,0.15248707413095242,0.007108761170476763,0.24663828048104053,0.00566620103609562,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,5,-0.04235171158766743,-0.6938281041136086,0.027167769805252706,-0.9810381134438514,0.19226122341096408,0.04484877728402614,0.23073978514683247,0.007852243111431598,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,6,-0.06062197788667678,-0.697389945815742,0.02000347938495889,-0.9730920882479548,0.22571199508261686,0.08884341176670796,0.19518219759666922,0.005718344721615315,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,7,-0.07123314015477894,-0.6869959715310037,0.009996107318520686,-0.9837065202885866,0.2614841794426441,0.13499199744194745,0.15559748819488295,0.008981943507313728,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,8,-0.0861406294174194,-0.6723107628856302,0.002689564103365072,-0.9844073233318924,0.27112261581766606,0.19069196923732756,0.11526474333900216,0.00448793252170086,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,9,-0.09406128397288915,-0.6512921985536814,-0.004511490073740354,-0.9777937575016021,0.27980033997106557,0.22886513931113484,0.08352125383549935,0.0070331403028965,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,10,-0.09590082810699935,-0.6445373128768801,-0.0032849465645550247,-0.9873147685444951,0.27345798875910043,0.2691581699371338,0.053310572706758985,0.00837522937899828,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,11,-0.10547841913491485,-0.6354731759492755,-0.011620928328573588,-0.9869791915053129,0.2595968457831145,0.3041233093386888,0.023354467954397218,0.006464923112690449,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,12,-0.10202015497070549,-0.6231485446237921,-0.00733232137650236,-0.980383476608932,0.2461778803253174,0.3362989450372458,-0.01223629031801221,0.00856062252831459,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,13,-0.10588983964842552,-0.5924563052798509,-0.004557191318601217,-0.978280349337995,0.22651212582981584,0.3741140463712811,-0.036619847485929724,0.0049038901501894,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,0,14,-0.114972830024898,-0.5883915618469119,-0.006636557941168408,-0.9811590689098239,0.21222986140793565,0.41012437204200025,-0.09186760251200199,0.004929693825423718,4,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,0,-0.026794110980927932,-0.521153801992625,0.042675778919518126,-0.6526302247619926,0.08249784675037863,-0.06205888582435248,0.06284983041077852,0.008467657786130905,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,1,-0.02857538583606478,-0.5545489799428582,0.041587539703011656,-0.6876694023073315,0.09241394561719896,-0.06616126923453802,0.06671234701168538,0.00630277114892006,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,2,-0.04137012118643518,-0.5757087261196375,0.03847804087579265,-0.7447940322826504,0.1091222860611677,-0.04781757931938768,0.06829330643486975,0.009247846507072449,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,3,-0.04612715063214301,-0.5873950861366689,0.044160255665898485,-0.7716198309897482,0.12236323901033408,-0.04412467364668837,0.0645036405868531,0.011884141857773067,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,4,-0.048827563312530464,-0.6078813592900336,0.03693417652225511,-0.8142063115778863,0.13055112025111915,-0.00040830304086203473,0.059112239029944,0.011164827165126802,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,5,-0.06360804228019712,-0.6275547118806839,0.03819556289529813,-0.8677024827571809,0.1564753873117566,0.01652561797869212,0.0388865694775582,0.008593756115913391,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,6,-0.07423750309908389,-0.6539123123525977,0.031196362552762147,-0.9071915185373127,0.183189064262271,0.05324989683163173,0.01574000382673746,0.006783297558277846,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,7,-0.08068466550317405,-0.6555205291839838,0.03303833882111323,-0.9425381630305052,0.20901383559668063,0.09334688677287106,-0.024328801948904966,0.011486449417412281,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,8,-0.09016865863415596,-0.6544877268038392,0.02390283872318283,-0.9272335519925355,0.23379521298968797,0.12027240783381465,-0.07052540823218223,0.010522059402823448,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,9,-0.08997198969674108,-0.6315702385350466,0.01855875445109617,-0.9460206340164542,0.24868879766434437,0.1636044981319904,-0.0954987265746593,0.013534236235141755,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,10,-0.0949973978872895,-0.6448852989379763,0.012223756205499314,-0.9391634131974578,0.26829793986290695,0.17933721164500716,-0.14600708090689773,0.011337705829918386,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,11,-0.09517773847186561,-0.6417511744782328,-0.00010864334905136275,-0.9369757504693865,0.2745151115681529,0.2175507912192941,-0.1839883158119321,0.011455282391667366,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,12,-0.0947510961550474,-0.6318146349955202,-0.007198926032483455,-0.9573782394205331,0.2898946827319264,0.2521548194669485,-0.23349312204331163,0.010939089701414108,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,13,-0.08727173895043133,-0.6159515516560078,-0.012827169066399191,-0.9385340138897895,0.30107252623856073,0.2823758211036921,-0.2894205647853017,0.007775487606346608,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,1,14,-0.08578102780878538,-0.5984661895483732,-0.022737029136359554,-0.9463451311656236,0.2931386290493012,0.32079503666883713,-0.33205100633698703,0.008531124100506306,3,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,0,-0.025668615162610986,-0.7075532574648857,0.03925989766615645,-0.915590895899564,0.09070207922679185,-0.0018131182621716757,0.15176216801947362,0.011624406711101532,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,1,-0.02358258037316796,-0.7244164257450699,0.03994667025530352,-0.9534436473671197,0.09265620614129311,0.0061008249717354746,0.16002988137072327,0.012502685153603555,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,2,-0.032167191636383485,-0.7490702819620371,0.03318400653678194,-0.9648130508022308,0.11648419851732261,0.0057223954604864735,0.16850500090461973,0.0060314750022590164,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,3,-0.03557819803890583,-0.7338364234183431,0.03164649180161966,-0.9720328302444219,0.10855122686970231,0.01525911558431392,0.16952063135188822,0.007889011858820915,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,4,-0.04144488075232505,-0.7306175992263257,0.02548736197757734,-0.9641488729509115,0.11564210988247392,0.021246976642847137,0.1499678281168938,0.009620003439724446,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,5,-0.044249363066673264,-0.721287316709429,0.016412850230932363,-0.9492226196385621,0.12538405266416075,0.037204672780156156,0.14985832906603813,0.014210435548961163,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,6,-0.04563568070620294,-0.7057832346147894,0.009306613464355629,-0.9733191234016418,0.13471420654481647,0.05421730651396517,0.12746621900910138,0.013240801369428635,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,7,-0.06019655007544156,-0.6768755487889051,0.0056130031047464946,-0.9718198501363993,0.13793000097066166,0.08396681197136646,0.09676840977382661,0.008633772670000792,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,8,-0.06438675627103446,-0.6783953629113435,-0.003979936306893694,-0.9365595364528894,0.1416963384149671,0.11828274700421093,0.07174707413583992,0.012672584179222584,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,191,149,2,9,-0.071116142783612,-0.6461500764011443,-0.0066974128971098446,-0.9365236294019221,0.13958602634882933,0.1457023093132973,0.036632387062549565,0.01599750393909216,2,images/ep000001/state_000191_left.jpg,images/ep000001/state_000191_wrist.jpg
