episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,0,0.06048414663475754,0.23785268592488762,-0.13224673625060906,0.04220111689752348,-0.19296401554358,0.2715339833292365,-0.1390249559642076,0.017608684228867293,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,1,0.05731671607416866,0.24209845335674285,-0.1339356547012328,0.052130544997274875,-0.19280840885546802,0.2628706700922251,-0.14500852624809746,0.017200861015319827,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,2,0.07295031774139404,0.24083325403547284,-0.13889187867104996,0.048371897493600824,-0.18571625322294233,0.23531295097744465,-0.16524988947552444,0.015774656725376847,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,3,0.06476616945242886,0.2400936899093985,-0.134490926160246,0.04458278029239182,-0.17219979737913604,0.2164995981324911,-0.16534949081087114,0.015309475457757711,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,4,0.06751985844439268,0.22162239854407295,-0.13162471376144874,0.07088315625226504,-0.15693144546902177,0.19473362138086558,-0.16694547514453528,0.013007495622217655,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,5,0.07003760948508986,0.22116622931635377,-0.12734037546038618,0.0723403669720889,-0.1461889921752214,0.18256716330111034,-0.19470513415569068,0.01519210747075081,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,6,0.06142460578024389,0.2118283533536195,-0.11740458333554854,0.0645757236793637,-0.10125942170721292,0.1652489619739056,-0.19756481600460407,0.017650548159241677,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,7,0.06090307009387019,0.20291411667162185,-0.1058162896890043,0.061777128126978886,-0.07225969547179334,0.16380701369810102,-0.21509108428129553,0.012483973019599914,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,8,0.047074331679105796,0.19239606923174857,-0.09627729535448537,0.05461705698096753,-0.04348368036344641,0.16445208350402118,-0.22836628374689816,0.017299069922447206,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,9,0.048179693693757075,0.18641749620902537,-0.083394319857031,0.05469030736494063,-0.025065748818933975,0.15874225229048733,-0.23358362818062306,0.016367128178447484,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,10,0.04344182644724848,0.17856971680909395,-0.0739104177995919,0.061521880290389075,0.0027415327069163498,0.15557205676829822,-0.25426107048639657,0.012588737132906914,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,188,0,11,0.025696550428271347,0.17756653824234003,-0.06478137403631196,0.05754738011461502,0.01937690961831806,0.1484542118980885,-0.2581952340639829,0.015381970078825951,3,images/ep000001/state_000022_left.jpg,images/ep000001/state_000022_wrist.jpg
