episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,0,-0.201865036799252,-0.44861577007064224,0.13493541376382123,-0.7487753035023212,0.24679105166137216,0.08367099570530656,-0.25070498180753,0.020834143633157016,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,1,-0.2015092946194708,-0.4578731648821235,0.13553307826316374,-0.7345743726195096,0.2414927114185691,0.08964442479938273,-0.2625623558186293,0.025339447451233864,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,2,-0.20843888563016053,-0.4584052685682178,0.13720532229578508,-0.7400607135283649,0.2363732320975661,0.08079646042793986,-0.2703032610327005,0.025556752536088228,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,3,-0.20498647808176274,-0.44790850152593853,0.13376334891313335,-0.7175935178508162,0.22349694255429509,0.0835147404360771,-0.27787599425172804,0.0290482639220953,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,4,-0.2009718893934786,-0.4406441987543106,0.12830977374267594,-0.7021617958524227,0.2076795901951194,0.0917823058044911,-0.2792663111906052,0.032400119620084766,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,5,-0.20149307422268387,-0.4199464340724349,0.12603212828075905,-0.6824360522204339,0.19028789150744674,0.1241308130340576,-0.2982767017819882,0.0372013909971714,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,6,-0.20008057724058625,-0.42036463607096675,0.11793881932657968,-0.6787277258839011,0.17192298578602083,0.1630328363182545,-0.31466865619391204,0.034795660125643016,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,7,-0.19477588674396273,-0.41952846643951536,0.10605729603481306,-0.6648283116376399,0.15889375048685073,0.23514780249768497,-0.35243807107019426,0.037047879987001424,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,8,-0.19055680230450628,-0.40822163809499146,0.09788250920450703,-0.6710292541565299,0.15990798986661436,0.30887860262197253,-0.37450694492244724,0.03927039284580946,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,9,-0.1916251353933811,-0.3906844811870456,0.08577213286054153,-0.6551868067908584,0.16280462668383122,0.3531426077709794,-0.39567735587859154,0.037195193347692494,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,10,-0.1843646590838432,-0.36846005890685324,0.07571449742847691,-0.6264135635266601,0.15570957873368263,0.38292261538028716,-0.41198602681046725,0.03692422496134043,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,11,-0.18182170030504463,-0.341908497454226,0.0721343798275591,-0.5720307446674109,0.1486842549203634,0.381891158980012,-0.40017626883614066,0.035724205080986025,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,12,-0.17008973830687996,-0.3220438556508422,0.0696632577586771,-0.5465772621524929,0.13804947297060488,0.3721069111630917,-0.37247095809167624,0.029995342233091596,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,13,-0.1733893070749044,-0.2914725489628315,0.0707798835043909,-0.5096804589732586,0.1250162269909978,0.3442140584304333,-0.3522561671094895,0.03231966936242581,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,0,14,-0.15708764636996386,-0.25737028996038436,0.06826602156728523,-0.44616555372887845,0.10507072753500946,0.3220865804718137,-0.3201662575631738,0.033570641072630886,4,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,0,-0.19696129507911203,-0.5268928064864874,0.08751240851861253,-0.8137166932900548,0.1646909576732517,0.2452725666651726,-0.18536525745958088,0.015333819109797479,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,1,-0.207491706220448,-0.536817252703607,0.09244392767071741,-0.8114123839421272,0.18462982408082484,0.26834412913113836,-0.20557862174403663,0.01795804692184925,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,2,-0.21898692059695718,-0.5301424263199568,0.09032342192405474,-0.8250863019083142,0.20080551531136037,0.2873418210680485,-0.24905019077676538,0.014875044066399336,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,3,-0.21902065686315295,-0.49804183713877204,0.08210936350446951,-0.8027062577730417,0.20575885990810394,0.3096823460263014,-0.2679707885797024,0.015379824738621713,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,4,-0.21163819021505115,-0.4803512645010352,0.07343850606882585,-0.7404519464965462,0.20544610396248109,0.3317757333445549,-0.29576094325485824,0.016189690665721894,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,5,-0.19568989665675157,-0.45875484831547736,0.0650705094222428,-0.7403157561818063,0.20973814905792476,0.36663353013479716,-0.32896510372909904,0.014642959971249104,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,6,-0.19289343007925147,-0.4401078764871955,0.057057451107025314,-0.7294712112402617,0.20728314985960727,0.41465187431871886,-0.3596031254125834,0.017682489891171455,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,7,-0.18926748317754266,-0.42448084619235993,0.05010648652088656,-0.7156118590037226,0.2030923744452,0.45678494140768056,-0.39498023569977286,0.016508214093267918,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,8,-0.17222413740754122,-0.3794809612044096,0.04160770907902733,-0.6626621931401491,0.20513381078767778,0.47256258903706083,-0.4019523291740418,0.021124032728254798,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,9,-0.17154347450077528,-0.35392985967743396,0.04546480877226605,-0.6161109585757851,0.2013329197888375,0.44973777415800087,-0.39684198707014323,0.014354828863263131,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,10,-0.15459950227648017,-0.316217573402971,0.04706411223077789,-0.5651952219663561,0.1875303173215389,0.4178322892319559,-0.3893674284887314,0.01534529072061181,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,11,-0.1485603327812552,-0.28126934828647976,0.04509861187386527,-0.5149119624118208,0.18641056619489194,0.36438729238033285,-0.36050725051531196,0.011634835448205472,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,12,-0.1476331522301435,-0.25356391117841004,0.05313434739756595,-0.465054098819673,0.18346155914658313,0.32738911824518446,-0.35547568887674813,0.012461864096939564,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,207,165,1,13,-0.1351940241144895,-0.23254412814527747,0.05890599042630207,-0.4246201433454454,0.16590650235956905,0.30758011587393286,-0.33695987197068333,0.007067376356989146,3,images/ep000001/state_000207_left.jpg,images/ep000001/state_000207_wrist.jpg
