episode_id,task_name,instruction,t_in_episode,state_global_index,sample_index,action_in_chunk,a0,a1,a2,a3,a4,a5,a6,a7,cluster,left_img_path,wrist_img_path
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,0,0.04737283016240601,0.22562320703798522,-0.10549029814729083,0.03798573170554642,-0.06553343730068206,0.2406509055716991,-0.19364683652940395,0.010519556505918503,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,1,0.055947131622672064,0.22416039063245063,-0.11023044833886614,0.04131708530271061,-0.06967650875642895,0.2575813161134124,-0.1871990990555883,0.0073705248464047916,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,2,0.056299338241756036,0.22384465327960246,-0.11385202521270499,0.04992892981511354,-0.09403664901083708,0.2535138424550891,-0.1753667814233899,0.005277060160160065,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,3,0.06046536228173971,0.23416189626288408,-0.11485595857179154,0.05361186473703383,-0.11196099691194294,0.2484600025340915,-0.16406947544032335,0.012677053637981415,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,4,0.060938533656895166,0.24078938079285617,-0.11976143895274388,0.05777646709978579,-0.11666818599686024,0.23385306025934216,-0.1482941219540238,0.01069309069132805,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,5,0.07248373168540001,0.22377978087812667,-0.1155559906581341,0.08272283946347236,-0.13024399219828842,0.2325899903321862,-0.15762748934173587,0.00878644938120246,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,6,0.06856589860856532,0.22652354597407565,-0.11938590438026175,0.07374853891944888,-0.11269086362302305,0.1982255326945186,-0.142499589119494,0.004320238429069519,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,7,0.06557929443478583,0.22881648537826538,-0.11442778619655952,0.080783448344946,-0.1130275679585635,0.17942629977154734,-0.15427929727286105,0.008703764394164086,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,8,0.06239988075244429,0.22189632507169244,-0.11091321906769264,0.09610970620507009,-0.09725313759291165,0.1620564554147721,-0.16618972660583253,0.0023327595081925395,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,9,0.06656930540806061,0.2220783802793026,-0.10091406415444598,0.08156273394250879,-0.0874127017551064,0.13502702420973778,-0.1769810899060369,0.01034447290813923,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,10,0.07025999895185231,0.2049001308699846,-0.08777419590347996,0.11831790945357079,-0.06686536884814498,0.12040471384310725,-0.18877640256583694,0.006477526986390352,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,11,0.06763510152971752,0.20776839097917066,-0.08722860894644247,0.11114019255679841,-0.04693614349931474,0.1064654644536972,-0.19157536059257385,0.004811819299757481,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,12,0.0560768408189416,0.20475988648760313,-0.08066534458816038,0.11995783576703067,-0.03548904450410606,0.10096774411237242,-0.19194710452011232,0.009182890373110772,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,13,0.058912036630034526,0.20722297532629963,-0.07407718865868435,0.11553326635527605,-0.025028264382541132,0.0915471817997694,-0.19871040969830756,0.0009568813238739968,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,0,14,0.05197240570652484,0.19781478967988486,-0.07032917967778429,0.1330181535279752,-0.030041923442780893,0.07948908046936987,-0.19705726828679437,0.004384896599113942,4,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,1,0,0.028386707283735324,0.21642651292008164,-0.11370208884602773,0.022402276768922813,-0.11359396087759732,0.26766668491846324,-0.2422928598953188,0.012978444140285254,1,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,1,1,0.026434214130401645,0.22621990188682084,-0.11462208985465755,0.0383369026640058,-0.11621575039216869,0.2832426750985384,-0.2499572584435642,0.012591597586512565,1,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
ep000001,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,189,1,2,0.021319796175122308,0.23855765768659098,-0.11170585420185314,0.03076349006557466,-0.10228044839233152,0.28987154941082005,-0.25601729080897573,0.014262281270563603,1,images/ep000001/state_000023_left.jpg,images/ep000001/state_000023_wrist.jpg
